"StoreId","CompleteStoreName","FoodType","AverageRating","Reviewers","City","Location"
"d8ub","Man Man Chi (Ci Yuan Hawker Centre)","Singaporean",4.9,184,"singapore","51 Hougang Ave 9, #01-38 Ci Yuan Community Club, Singapore 538776 Unit No: 01-38,"
"g8f3","Daun Pisang (Hougang Avenue 9)","",5.0,161,"singapore","Ci Yuan Hawker Centre, 51 Hougang Ave 9 #01-41, 538776 Hougang, North, Singapore, Singapore,"
"x6mt","Feng Wei Roasted Delights (982 Buangkok Crescent)","Singaporean",4.7,328,"singapore","982 Buangkok Crescent #02-01,"
"v7eg","Han's Union (Springleaf Garden)","Asian",5.0,1186,"singapore","906 Upper Thomson Road, Yishun, Sembawang,"
"jx91","Al Ameen Restaurant (Tristar Complex)","Malaysian",4.4,15,"singapore","970 Geylang Road #01-02, Tristar Complex, Singapore 423492,"
"naz0","Little Part 2 Cafe (Clementi St 12)","Western",0.0,0,"singapore","BLK 106 Clementi Street 12, #01-38, Singapore 120106, S 120106,"
"mwo8","Abang Dol (Joo Chiat Road)","",0.0,0,"singapore","Flavours@UTown, 2 College Ave West, Level 2 Stephen Riady Centre, Singapore 138607,"
"y6ri","Udon Don Bar (Create Way)","Japanese",4.9,843,"singapore","1 Create Way, #01-12, NUS Town Plaza,"
"y0ng","Sunset Railway Cafe (Clementi Arcade)","Chicken",4.3,8,"singapore","41 Sunset Way, #01-02, Clementi Arcade, 597071,"
"y9hg","Heng Long Teochew Porridge (Tanjong Katong Road)","Porridge",4.9,1221,"singapore","240 Tanjong Katong Road,"
"k0pd","12 Roasted (Hougang)","Rice Dishes",4.9,271,"singapore","681 Hougang Ave 8 #01-809, YIHUAT CAFE COFFEESHOP,"
"j49j","Kaffa Bella Acai and Coffee (Malan Rd 47)","Dessert",5.0,12,"singapore","Malan Rd 47, 109444 Pasir Panjang, Outer Central, Singapore, Singapore,"
"k3nc","Hong Ji Mian Shi Jia (Telok Blangah Dr)","Asian",4.6,6,"singapore","Block 79 Telok Blangah Drive #01-05,"
"b5tb","Wen Chang Kee Hainanese Chicken Rice (Hougang)","Chicken Rice",4.9,579,"singapore","682 Hougang Ave 4, #01-300, Hougang, 530682,"
"mlpn","Top Corner Western Food (Sengkang) - Islandwide","Western",0.0,0,"singapore","02-01 Blk 982 Buangkok Crescent,"
"qzy5","Kam's Kitchen (Greenwich V)","Asian",4.9,290,"singapore","1 Seletar Road, Greenwich V #01 -09/10 SG807011, S 807011,"
"adtp","Trovato (Jalan Selaseh)","Pasta",5.0,23,"singapore","26 Jalan Selaseh, Singapore 808445,"
"rgwh","Gapp - Geylang Apam Pulau Pinang (Geylang Serai)","",4.9,61,"singapore","1, Geylang Serai, #02-144 Singapore,, S 402001,"
"ppfr","Shahi Masala (Haig Road)","",4.6,58,"singapore","Haig Rd 26, 438735 Katong, East, Singapore, Singapore,"
"kt3u","Hougang 684 BBQ Seafood (684 Hougang Avenue 8)","Malaysian",4.9,148,"singapore","Hougang Avenue 8 Block 684, #01-967 Singapore 530684,"
"nu67","So Fun3 三两粉 (Alexandra Retail Centre)","Singaporean",4.8,41,"singapore","460 Alexandra Rd, #01-01 Alexandra Retail Centre (ARC),"
"v2jy","Fragrant Wok (681 Hougang Ave 8)","Chinese",4.9,4201,"singapore","681 Hougang ave 8, #01-853,"
"jqg0","D'Penyetz (ARC)","Indonesian",5.0,170,"singapore","Alexandra Retail Centre, 460 Alexandra Rd, #01-02, S119963,"
"hz58","Jay & Twins Kunafa (Bukit Timah)","Dessert",0.0,0,"singapore","No: 2, JOO CHIAT COMPLEX JOO CHIAT ROAD #01-1127 SINGAPORE - 420002,"
"fo4b","Mamak Mia By Al Makan (Clementi)","Malaysian",0.0,0,"singapore","380 Clementi Ave 5 #01-376, Kedai Kopi @ Clementi SG120380, S 120380,"
"x7rr","Bruno's Pizzeria & Grill (Tanjong Katong Road)","Pizza",4.9,496,"singapore","344 Tanjong Katong Road, Singapore 437113,"
"x5nn","Royal Currie & Bistro (Akshaya Kitchen 460 Alexandra Rd)","Indian",4.8,235,"singapore","460 Alexandra Road, #01-03,"
"iiif","House of Roasted Meats (Bedok)","Asian",0.0,0,"singapore","Wufu Coffeeshop, Hougang Ave 10 511 Block 511 Hougang Ave 10, #01-151 Wu Fu Coffeeshop, Singapore 530511, 530511 Bedok, East, Singapore, Singapore,"
"s421","Elemen (Harbourfront Centre)","Pizza",4.8,10,"singapore","1 MARITIME SQUARE #02-85 HARBOURFRONT CENTRE 099253,"
"fdz2","Poppy Thai Food (306 Ubi Ave1)","Thai",4.8,32,"singapore","Blk306 Ubi Ave1 #01-189,"
"cpj1","Chuan Chuan Le Mala Hotpot (Pin Wei Eating House)","Chinese",4.9,31,"singapore","301 Ubi Avenue #01-247, S 400031,"
"q1d3","Cilantro: The Biryani Club (Joo Chiat Road)","Indian",0.0,0,"singapore","102 Joo Chiat Rd, Singapore 427396, S 427396,"
"s8ra","Home Of Seafood (Joo Chiat Place)","Chinese",4.9,1571,"singapore","1 Joo Chiat Place,"
"xasz","Dreamz Cafe (Upper East Coast)","",0.0,0,"singapore","Changi Rd 80, 419715 Upper East Coast, East, Singapore, Singapore,"
"ahuu","Steam Master - One Person One Fish (301 Ubi Ave 1)","Asian",4.9,173,"singapore","Blk 301 ubi ave 1 #01-305 , stall 2, s400301,"
"obpu","PU XIAN DIMSUM (Hougang RiverCourt)","Dim Sum ",4.6,69,"singapore","Hougang Rivercourt 377 Hougang St. 32 #02-04/05, Singapore 530377,"
"nnjl","Pu Xian Restaurant (Hougang)","Asian",4.9,135,"singapore","377 Hougang Street 32 #02-04 Hougang Rivercourt,"
"rgyk","Lotus Café (Hougang Rivercourt)","Vegetarian",4.9,252,"singapore","Hougang Rivercourt, 377 Hougang Street 32 #01-09,"
"e26a","Khaki Yong Tau Foo (Clementi Avenue 5)","Soups",4.8,79,"singapore","380 Clementi Avenue 5 #01-376 Stall 5 120380,"
"w2iz","Hao Zhou Dao 好粥道 (Ubi Ave)","Porridge",4.9,1099,"singapore","305 Ubi Ave 1, #01-161,"
"tsju","Al-Rsak Restaurant (HDB Bukit Batok West)","Indian",4.9,103,"singapore","378-CLEMENTI AVENUE5 #01-334,SINGAPORE 120378,"
"vqhv","MK Levure Naturelle (ARC)","Pancakes and Waffles",4.9,27,"singapore","460 ALEXANDRA ROAD #01-08 ALEXANDRA RETAIL CENTRE,"
"fpiz","Yummy-Licious (Clementi Avenue 1)","",0.0,0,"singapore","420A Clementi avenue 1 ,121420,"
"ajcz","Xin Ji Congee (Hougang River Court)","Chinese",5.0,171,"singapore","377 Hougang River Court Hougang st32 #01-30 Singapore,"
"j22h","Nanay's Kitchen (Block 301 Hdb Ubi)","Malaysian",4.9,261,"singapore","301 Ubi Avenue 1, #01-273,"
"x1pp","Charen Thai Kitchen (Blk 684 Hougang Ave 8)","Thai",4.9,2470,"singapore","Blk 684 Hougang Ave 8 #01-977,"
"x342","Korea Japanese Cuisine (Hougang Rivercourt)","Korean",4.0,7,"singapore","377 Hougang Street 32 #01-30 Hougang Rivercourt S530377, S 530377,"
"pws0","Dek Noi Thai Kitchen (Clementi Avenue 1)","Thai",0.0,0,"singapore","420A Clementi Ave 1 #01-07 Casa Clementi S 121420,"
"hlkh","Shui Ling Long Fish Soup (1Kaki Bukit Rd)","",0.0,0,"singapore","Enterprise One, 1 Kaki Bukit Rd  #01-18 Stall 11, 415934 , Singapore,"
"quro","Beach Road Scissors Cut Curry Rice (VivoCity)","",4.9,124,"singapore","1 HarbourFront Walk, #B2-23A VivoCity, Singapore 098585, S 98585,"
"w6de","JB101 Seafood (Sparkle)","Chinese",4.9,701,"singapore","45 Science Park Road #01-03/04,"
"mzxs","Sri Udhayan Restaurant (Bedok Reservoir)","",0.0,0,"singapore","415978, 415978 Bedok Reservoir, East, Singapore, Singapore,"
"v2xf","No Signboard Prawn Noodles & Carrot Cake (301 Ubi Food House)","Noodles",4.9,368,"singapore","01-305, Block 301 Ubi Avenue 1,"
"y3yj","Miss Bò Né (Ubi Avenue 1)","Vietnamese",4.9,7,"singapore","Block 302 Ubi Avenue 1 ACX Food Court Singapore #01-09, S 400302,"
"t0ra","Huff & Puff (455 Sengkang West Avenue)","Bakery",4.9,321,"singapore","Block 455 Seng Kang West Avenue 01-01, Inside Foodhub, S792455,"
"f9us","Foreword Coffee Roasters (NUS)","Bakery",4.9,40,"singapore","3 Conservatory Drive Level 1 Lounge,"
"ctyu","Makan Panda Noodle (Hougang)","Singaporean",0.0,0,"singapore","377 Hougang Street 32 #01-30 Koufu MR2, Singapore, 530377, S 530377,"
"minb","Darbar Express (Tanjong Katong Road) - Islandwide","",0.0,0,"singapore","340 Tanjong Katong Road,"
"ue68","Masak Extra (Science Park Road)","Chicken",4.8,8,"singapore","45 Science Park Road #01-05/06 SG117407,"
"nh7s","Bok Bok Chicken (1 Harbourfront Walk)","Korean",4.3,19,"singapore","1 Harbourfront Walk #B2-23E 098585,"
"i0iw","GENERAL OF FRIED RICE (308 Clementi Ave 4)","Chinese",4.9,391,"singapore","308 clementi ave 4,"
"cikp","151 Fish Head Steamboat (Joo Chiat Road)","Seafood",4.9,14,"singapore","151 Joo Chiat Rd, Singapore 427429, S 427429,"
"j6jv","Home Of Sushi (Joo Chiat Place)","Sushi",4.9,242,"singapore","1 Joo Chiat Place, S427739,"
"h3bp","La You Xiang Xiao Chu Mala Hotpot 辣又香小厨麻辣香锅 (Clementi)","Rice Dishes",4.8,154,"singapore","308 Clementi Ave 4 #01-335, S 120308,"
"s6hc","Marhaba (Changi Road)","Indian",5.0,4262,"singapore","52 changi road,"
"uwri","Fu Ying Sheng Kampong Chicken Rice 福盈盛甘榜鸡饭 (Upper Thomson)","Asian",5.0,6,"singapore","914 Upper Thomson Road, Inside Si Hai Zhen, S 787114,"
"jx2f","Pasta Express (Vivocity) - Islandwide","Pasta",0.0,0,"singapore","VivoCity, 1, HarbourFront Walk, Outer Central, Telok Blangah, Unit B2-K25,"
"vwp1","Hawkerman Street Kitchen (Clementi)","Malaysian",4.9,632,"singapore","Kedai Kopi, Clementi Avenue 5, block 380, #01-376,"
"m8uu","Pai Nai Kin Khao (Hougang RiverCourt)","Thai",5.0,9,"singapore","377 hougang street 32 #01-30, Singapore, 530377,"
"reoj","GO Noodle House (VivoCity)","Noodles",4.9,117,"singapore","1 Harbourfront Walk #B2-24 Singapore 098585,"
"xqf2","TENG SHENG FAMILY KOREAN CUISINE (Hougang RiverCourt)","",4.1,10,"singapore","530377,  hougang rivercourt #02-06, 530377 Hougang, North, Singapore, Singapore,"
"bih1","Sha Zah Confectionery (Joo Chiat Road)","Snacks",4.9,106,"singapore","105 Joo Chiat Rd, 105, East, Joo Chiat,,"
"sl3n","Bernie’s Restaurant (Upper Thomson Road)","",0.0,0,"singapore","924 Upper Thomson Road Singapore. 787119,"
"ytcf","Charlie's by Rise & Grind (Hougang Rivercourt)","Western",5.0,308,"singapore","377 Hougang St 32, #B1-15 Hougang Rivercourt,"
"v9gu","Central Hong Kong Cafe (Vivocity)","Noodles",4.9,648,"singapore","B2-13/14, 1 Harbourfront Walk, Vivocity, Telok Blangah, Keppel Area,"
"an4l","SPICED PALACE (101 Balestier Rd)","Indian",4.5,14,"singapore","301 Ubi Ave 1, Stall 9 400301,"
"qaeq","Onya Express (Telok Blangah)","Asian",0.0,0,"singapore","#B2-K21  VivoCity, HarbourFront Walk 1, 098585 Telok Blangah, Outer Central, Singapore, Singapore,"
"buhy","Hungry Boy (Clementi)","Western",4.9,162,"singapore","378 CLEMENTI AVENUE 5, #01-334,"
"ib79","Chuan Xiang Wan Jia 川香万家 (Ubi Ave 1)","Asian",5.0,23,"singapore","Ubi Ave 1, #01-77 Block 302, Singapore 400302, S 400302,"
"orea","Breadwerks (81 Joo Chiat Rd) - Islandwide","Cakes",0.0,0,"singapore","81 Joo Chiat Road #01-02/03,"
"ohag","Bulgogi Syo (VivoCity)","Korean",4.6,14,"singapore","1 HarbourFront Walk, B2-29 VivoCity 098585,"
"q5nw","Pangi Nut (Chew N Chat Food Court)","Western",4.9,37,"singapore","2 Joo Chiat Rd, #01-1127 Chew N Chat Food Court, Joo Chiat Complex, Singapore 420002,"
"izx3","Si Hai Zhen 四海珍餐馆 (Upper Thomson)","Asian",4.9,22,"singapore","914 Upper Thomson road, S 787114,"
"qwgu","Old Hup Kee (Vivocity) - Islandwide","Singaporean",0.0,0,"singapore","1 HARBOURFRONT WALK #B2-39 R11,"
"mapl","Namaste Cafe (45 Science Park Rd)","Indian",4.5,91,"singapore","45 Science Park Rd, 01-02 ,117407 , Singapore,"
"y041","OPAH SATAY (Paya Lebar) - Restaurant Delivery","Asian",5.0,162,"singapore","No. 1 Kaki Bukit Road 1
Unit No: #03-16,"
"vq58","Overly Cheezy Pizzeria (311 Hougang Ave 5) - Restaurant Delivery","Pizza",4.8,450,"singapore","Blk 311 Hougang Ave 5 #01-189 530311,"
"e0ok","Haidilao Express (Vivocity)","Chinese",0.0,0,"singapore","1 Harbourfront Walk #03-09 VivoCity，S098585,"
"k6c5","Nine Tales Tea 久违的茶 (Ubi Avenue 1)","Bubble Tea",4.9,213,"singapore","Block 342, Ubi Avenue 1, #01-925,,"
"ll7v","Monday Coffee Bar (Hougang RiverCourt)","Dessert",5.0,5,"singapore","530377,  hougang rivercourt #B1-17, 530377 Hougang, North, Singapore, Singapore,"
"hnia","Kloudkitchen (Science Park Road)","Malaysian",4.5,27,"singapore","45 Science Park Road #01-05/06 Sparkle SG117407,"
"x1yx","Pondok Pantai Timur (301 Ubi Food House)","Indonesian",5.0,672,"singapore","Blk 301 Ubi Avenue 1 within Ubi 301 Food House,"
"jbbo","Tasty Food North Indian Cuisine (Kaki Bukit Road 3)","Indian",1.3,6,"singapore","18 Kaki Bukit Road 3 #01-16/17, Entrepreneur Business Centre SG415978,"
"pksa","Lina Satay Club (Science Park)","Malaysian",5.0,48,"singapore","45 Science Park Rd, #01-05/06 SG117407,"
"s8uz","Chilli Padi Nonya Restaurant (Joo Chiat Place)","Singaporean",4.9,1258,"singapore","01-03, 11 Joo Chiat Place, East Coast, Katong,"
"z5nk","The Egyptian Baker (Telok Blangah)","",0.0,0,"singapore","52 Telok Blangah Rd,02-05 , 098829 Telok Blangah, Outer Central, Singapore, Singapore,"
"w4mg","Tea Talk Global (305 Ubi Ave 1)","Tea",5.0,476,"singapore","Ubi Avenue 1 Block 305 #01-169,"
"xrv7","喜记菜饭 XiJi local delicacies (Kaki Bukit)","American",4.5,10,"singapore","1 Kaki Bukit Road 1 #01-18 415934,"
"hzkm","380 Nasi Lemak (Clementi)","Nasi Lemak",4.9,606,"singapore","Kedai Kopi, Clementi Avenue 5, block 380, #01-376,"
"v8pa","Toko Burgers ( Joo Chiat)","",4.9,2848,"singapore","174 Joo Chiat Road, #01-01, Singapore 427445,"
"cu6l","Penang Heritage Seafood (455 Sengkang West Avenue)","Chinese",4.9,144,"singapore","455 Sengkang West Ave S790455,"
"yxug","Drizzle Dine-in Restaurant (Tanjong Katong Road)","Indian",4.8,105,"singapore","246 Tanjong Katong Road , 01-01,"
"n46k","Aliff Murtabak (Changi Road)","Indian",0.0,0,"singapore","48A Changi Rd, Singapore 419705,"
"n0xo","Zhong Zhong Wu Xiang (ARC)","Chinese",4.8,175,"singapore","460 Alexandra Retail Centre #02-37,"
"g2z2","Mee Bagus (Clementi)","Noodles",5.0,189,"singapore","380 Clementi Ave 5 #01-376,"
"gi2p","Golden Pillow 933 (Kaki Bukit) - Restaurant Delivery","",4.8,239,"singapore","1 Kaki Bukit Road 1, Enterprise One #05-11, 415934.,"
"x6mu","My Kitchen (Tanjong Katong Road)","Indian",4.7,318,"singapore","308 Tanjong Katong Road,"
"aa73","Papa Ayam (VivoCity) - Islandwide","Indonesian",5.0,5,"singapore","1 HarbourFront Walk #B2-23B, VivoCity, Singapore 098585,"
"fpw3","Chicken Pie Kitchen (VivoCity)","Bakery",0.0,0,"singapore","1 HarbourFront Walk, #B2-23 VivoCity, Singapore 098585 (FairPrice Xtra #B2 Inside Cashier Checkout Area),"
"y3uc","Golden Pillow 933 (Kaki Bukit Rd)","",4.9,563,"singapore","#05-11 Enterprise One, 1 Kaki Bukit Road 1, 415934,"
"w5h3","SURE BAGUS FRUITS (131 Joo Chiat)","",0.0,0,"singapore","01-01, 131 JOO CHIAT ROAD 427416,"
"oqti","Italian Coffee Lab Singapore (100 Pasir Panjang)","Italian",4.9,10,"singapore","100 Pasir Panjang Rd, #03-07, Singapore 118518, S 118518,"
"fr7b","Alijiang (Vivocity)","Singaporean",0.0,0,"singapore","1 HarbourFront Walk, VivoCity, #03-11,"
"t453","The Hana Kitchen (Science Park)","Asian",0.0,0,"singapore","45 Science Park Road #01-05/06, Kloudkitchen, Kitchen Pod 8 SG117407,"
"u92f","Two Guys (Seah Im Food Centre)","Malaysian",4.9,20,"singapore","Seah Im Food Centre, Seah Im Rd 2 , 01-28, 099114 Telok Blangah, Outer Central, Singapore, Singapore,"
"oj4t","Warung Selera Masakan Kampung (Changi Road)","Rice Dishes",5.0,397,"singapore","60 Changi Rd #01-01, Singapore 419712,"
"r266","Mala Hotpot / Grilled fish (Fish So Nice) 麻辣香锅/烤鱼(鱼米香) (1 Kaki Bukit)","Chinese",5.0,237,"singapore","1 Kaki Bukit Road 1 #01-18 415934,"
"wlan","Jap&Korean (Koufu @ Enterprise One)","",4.8,64,"singapore","1 Kaki Bukit Road 1, Koufu #01-18, S 415934,"
"ds7a","Le Sheng Yong Tau Foo 乐昇酿豆腐 (Ubi Avenue 1)","Bakery",4.6,53,"singapore","304 Ubi Ave 1 #01-93, S 400304,"
"x5jy","DARBAR North Indian Restaurant (Tanjong Katong Road) - Restaurant Delivery","Indian",4.6,53,"singapore","340 Tanjong Katong Road,"
"x9bm","Al Falah Barakah Restaurant (Changi Road)","Indian",4.8,403,"singapore","48A Changi road,"
"rbum","Friends Tasty Korea (928 Upper Thomson Rd)","Korean",4.9,24,"singapore","928 Upper Thomson Rd, Upper Thomson Rd 928, 787121 Yishun, North, Singapore, Singapore,"
"x9vk","Little Myanmar (Clementi)","Indian",4.8,131,"singapore","Blk 328 Clementi Avenue 2,"
"nwmu","Black Cherry (Pasir Panjang)","Pasta",3.0,6,"singapore","4 Jln Mat Jambol, #01 09, Pasir Panjang, Outer Central, Opposite Pasir Panjang MRT,"
"ap4s","Lebua Thai (Bijou)","",0.0,0,"singapore","Jln Mat Jambol 4, 119555 Pasir Panjang, Outer Central, Singapore, Singapore,"
"y1kc","Lap Vegetarian Restaurant (Joo Chiat Road)","Vietnamese",4.9,526,"singapore","169 Joo Chiat Road Unit 01-01,"
"plzz","Campur Campur Boleh Nasi Padang (Eunos Crescent)","Malaysian",4.7,14,"singapore","1a Eunos Crescent #01-2461,"
"v0ru","Green On Earth (The Rail Mall)","Chinese",4.9,1458,"singapore","386 Upper Bukit Timah Road Singapore, Singapore,"
"wdes","Sweet Scoop (Hougang Ave 5)","Dessert",4.7,6,"singapore","Blk 311 Hougang Ave 5, #01-177, Singapore 530311,"
"hlzr","NAMASTEY SINGAPORE- INDIAN RESTAURANT (89 Pasir Pajang Rd) - Restaurant Delivery","Indian",4.5,113,"singapore","89 Pasir Pajang Road, Keppel Area,"
"s8bx","Brotzeit (VivoCity)","Western",5.0,277,"singapore","1 Harbourfront Walk #01-149/151,"
"msz7","Banh Mi 29 (Joo Chiat Rd)","Vietnamese",5.0,158,"singapore","216 Joo Chiat Rd #01-02 Soho Life, S 427483,"
"q9rk","Darbar Indian Restaurant (Katong) - Islandwide","Indian",3.0,9,"singapore","340 Tanjong Katong Road,"
"kil3","Saboten (Vivocity)","Japanese",5.0,23,"singapore","1, Harbourfront Walk, #02-49, Vivocity,,"
"ic3d","German Burgergrill (VivoCity) - Islandwide","American",4.8,92,"singapore","1 Harbourfront Walk, Vivocity, #01-57, 1 Harbourfront Walk, Vivocity, #01-57 After 10pm park at side entrance oppos. old St James Power Station, walk from the side, call 97385482,"
"tf8p","Da Paolo Pizza Bar (Vivocity)","Pizza",4.9,22,"singapore","1 Harbourfront Walk #01-110/#01-109/#01-108 #01-108/109/110 Vivo City,"
"ox2t","Xiao Chong Qing Mala小重庆麻辣香锅 (991 Buangkok Link) - Islandwide","Mala Xiang Guo",0.0,0,"singapore","991 Buangkok Link #02-21 Buangkok Square,"
"bqlk","GOPAL'S THE HOLY COW (JEAN YIP BUILDING)","Indian",4.6,6,"singapore","50 KAKI BUKIT PLACE, #01-02,JEAN YIP BUILDING,"
"bzvl","Nan Hua Chang (Ah Chew) Fishhead Steamboat (Kaki Bukit)","Asian",0.0,0,"singapore","6 Kaki Bukit Ave 1 #01-03 SG417940,"
"s3gw","Quentin's the Eurasian Restaurant (Joo Chiat)","Singaporean",4.9,185,"singapore","139 Ceylon Rd, Level 1 Eurasian Community House,"
"gszd","Torori Tenshi No Warabi-mochi (VivoCity)","Japanese",4.4,8,"singapore","1 HarbourFront Walk, #01-99, Singapore 098585,"
"f0xw","Traditional Joo Chiat Prawn Mee (Dong Cheng Eatery)","Soups",4.7,554,"singapore","59 JOO CHIAT PLACE, 427783,"
"mu2d","Bombay Dining-North Indian Restaurant (89 Pasir Pajang Rd) - Islandwide","Indian",4.9,9,"singapore","89 Pasir Pajang Road, Keppel Area,"
"lgsw","Andy Grill Express (325 Ubi Ave 1)","",4.8,83,"singapore","Ubi ave 1 blk325 #01-707 singapore 400325,"
"pd7f","Nurz Muslim Food (Kaki Bukit Place)","Noodles",4.8,48,"singapore","60,Kaki Bukit Place, Eunos Techpark, #03-20, Stall No 1, S'pore 415979,"
"uzmh","Huang Kee Wuhan Beef Noodles (Buangkok Square)","Chinese",5.0,197,"singapore","991 Buangkok Link. Buangkok Square, Koufu, #02-21, MR05 (S) 530991,"
"s6mu","Paik's Bibim (Vivo City)","Korean",4.8,811,"singapore","1 Harbourfront Walk #02-125,"
"y8gp","Red Lantern Seafood (Eunos)","Chinese",4.9,966,"singapore","Blk 2A Eunos Crescent #01-2431,"
"g3vs","Lou Wai Lou Seafood (Ubi Avenue 1)","Chinese",4.5,42,"singapore","Blk 325 ubi ave 1 #01-707, 400325.,"
"emx5","Charis Cuisines (Changi Rd)","Porridge",0.0,0,"singapore","Changi Rd, 146, Singapore, S 419726,"
"wiis","Duck King Braised Duck (Buangkok Koufu)","Chinese",4.9,49,"singapore","991 Buangkok Link , Buangkok Square Mall #02-21,"
"x2am","The Bar Station (Tanjong Katong)","Indian",4.3,146,"singapore","362 Tanjong Road,"
"v9uy","Ang Moh Noodle House (Joo Chiat Road)","Chinese",4.9,1162,"singapore","182 Joo Chiat Road, East Coast, Katong,"
"x8mp","Mei Shi Cheng Congee (Clementi)","Porridge",4.9,1297,"singapore","Blk 328 Clementi Avenue 2,"
"oktz","Joyful Kitchen (Bedok Reservoir)","Singaporean",4.9,38,"singapore","417940,  6 Kaki Bukit Avenue 1, 01-03, Kaki Bukit Industrial Estate, Singapore,"
"wnbw","Yuan Ji Chicken Rice (464 Clementi)","Asian",0.0,0,"singapore","464B Clementi Avenue 1, #01-01 122464,"
"jewm","Bornga Korean BBQ (Vivocity) - Islandwide","Korean",2.0,33,"singapore","1 Harbourfront Walk, #02-123,"
"sxzj","Little Italy Salumeria (Changi Road)","Pizza",5.0,315,"singapore","160 Changi Road #01-06/07,"
"nxyd","Xiao Chu Niang 小厨娘- 煮炒 (Clementi)","Asian",0.0,0,"singapore","Kopitiam Corner (209B Clementi Avenue 6)   122209,"
"v6wg","Killiney Cafe (Harbourfront)","Singaporean",4.8,254,"singapore","01-08, 1 Harbourfront Place, Harbourfront Tower One, Telok Blangah, Keppel Area,"
"v8bp","Eunos MRT Bak Kut Teh (Kimly Coffeeshop)","Soups",4.8,577,"singapore","01-2431, 2A Eunos Cres, MacPherson, Paya Lebar,"
"jssb","En Yeoh's Bak Kut Teh (VivoCity)","Malaysian",0.0,0,"singapore","VivoCity, 1 HarbourFront Walk #01-52 SG098585, S 98585,"
"c53g","Anything Els (Sengkang)","Singaporean",0.0,0,"singapore","Sengkang W Wy 459B #02-37, 792459 Sengkang, North, Singapore, Singapore,"
"hvwc","Pangat Indian Cuisine (1 Harbourfront Walk Vivocity) - Islandwide","Indian",4.2,24,"singapore","1 Harbourfront Walk Vivocity #B2-39 Restaurant 8,"
"v7qm","Soup Restaurant (Vivocity)","Chinese",4.9,499,"singapore","#02-141, 1 Harbourfront Walk, Vivocity, Telok Blangah, Keppel Area,"
"m83h","You He Hong Kang Roasted Delight (Hougang St 51)","Chinese",0.0,0,"singapore","21 Hougang Street 51 #01-051,"
